,B,C,E,high,input,low,nthreads,st,pkg0,pkg1,pp00,pp01,dram0,dram1,time
146,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,81.845474,77.119507,57.841034,53.43544,9.521774,8.47406,1.628848
147,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,75.324493,73.093475,42.229599,40.451141,11.994507,10.137146,2.267987
148,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,84.589691,79.068939,60.031616,54.833038,9.709534,8.660629,1.667334
149,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,74.842392,73.354126,41.930939,41.439041,13.439392,8.30481,2.234987
150,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,88.700272,82.235443,62.529709,56.404083,10.040695,8.926682,1.780035
151,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,76.050659,73.847565,42.400742,41.153061,13.453964,8.664169,2.287912
152,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,83.564758,80.870789,59.191803,56.671936,9.210373,9.129257,1.658563
153,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,86.803955,81.652573,61.655075,56.838364,9.960892,8.725571,1.70803
154,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,82.145035,82.179321,57.775513,58.289871,10.199722,8.349457,1.64783
155,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,76.236511,73.631439,42.805649,41.072342,13.170898,8.590012,2.277501
156,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,75.544617,72.78215,42.019073,39.502487,11.436417,10.785538,2.306494
157,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,82.053528,80.842484,57.564697,56.502197,9.139053,9.150238,1.66851
158,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,75.688095,73.599411,42.827896,41.051086,11.755463,10.406494,2.255199
159,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.479324,71.462418,40.904434,39.256866,11.622513,10.194855,2.235257
160,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.873535,81.162964,60.624802,56.390503,10.365067,8.48642,1.709146
161,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,72.03952,70.491791,40.162415,39.238449,12.099579,9.179779,2.176768
162,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,72.396225,70.445236,40.762009,39.313477,11.691788,9.523468,2.164566
163,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,85.730759,79.907593,60.729248,55.213394,9.617325,8.835785,1.699395
164,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,88.274261,82.360123,62.49498,56.965286,10.219101,8.97966,1.7486
165,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.328995,71.137222,41.178711,39.909561,13.014801,8.373642,2.184618
166,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,89.040604,82.174164,63.285522,56.768524,10.103882,8.898056,1.749206
167,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,75.595306,73.238953,41.956345,40.326096,12.649536,9.293839,2.296069
168,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,84.822876,79.577774,60.130447,55.119781,9.387085,8.932877,1.679376
169,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,88.749466,84.041077,62.552902,58.191132,10.124313,8.961258,1.780089
170,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,83.693359,81.666916,59.171982,57.352783,9.273819,9.050674,1.668045
171,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,72.843292,71.099945,40.512039,39.744659,13.015656,8.2771,2.194906
172,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,75.139191,73.026108,42.070847,40.921555,13.265274,8.450256,2.247266
173,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,88.60025,81.673798,62.445404,55.771957,9.907059,9.467758,1.78036
174,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.843994,72.037262,41.523621,40.682404,13.049973,8.31633,2.195888
175,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,73.016388,70.992569,40.692307,39.601257,13.079468,8.395325,2.196971
176,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,89.112808,82.944153,62.526276,56.860947,10.736664,8.756744,1.800812
177,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,85.672729,83.3582,60.006104,57.866104,9.47934,9.490707,1.749672
178,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,75.843185,73.291092,42.679321,40.71846,12.176559,10.04744,2.265522
179,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,74.185883,74.904205,41.425613,42.273895,10.877197,11.466125,2.254071
180,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,71.469009,69.870117,39.894043,38.614685,11.214249,10.272964,2.166705
181,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.770813,82.025604,60.834274,57.507706,10.18898,8.899887,1.687454
182,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.00061,84.706177,60.159546,60.086975,9.553482,9.342758,1.688681
183,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.620728,72.340897,40.413239,40.155472,13.298187,8.395721,2.255875
184,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,88.200211,81.97261,62.526398,56.508194,9.688507,9.325256,1.748188
185,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.851471,72.040878,41.412216,40.558609,13.18779,8.274796,2.204537
186,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,75.339645,73.160522,42.011627,40.784912,13.402237,8.619263,2.265626
187,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,84.541183,78.934402,59.808029,54.547287,9.734787,8.693344,1.679036
188,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,85.945755,82.611069,60.851364,57.75325,9.417786,9.135025,1.707392
189,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.401108,83.698486,59.781616,58.46376,9.97583,8.966385,1.739654
190,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.878906,80.581512,60.92746,56.068054,10.164352,8.593338,1.689294
191,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,72.191208,70.08371,40.202957,38.978378,12.559189,8.528763,2.175056
192,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,74.862579,73.463562,41.41423,40.879578,12.890137,8.906113,2.278499
193,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,72.391876,71.599869,40.879089,40.34639,10.899414,10.339981,2.163735
194,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,71.408371,69.861008,39.985184,39.354797,12.601669,8.148956,2.136447
195,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,86.450455,84.691147,60.76976,59.198761,9.602905,9.466461,1.749318
196,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,72.088959,70.609589,40.040497,39.50386,12.963394,8.324631,2.176649
197,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,72.842422,71.025772,40.758621,39.402512,11.788483,9.87677,2.196526
198,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.971695,80.929321,60.960861,56.444397,10.509277,8.467194,1.688934
199,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,82.740219,81.771927,58.179276,57.492538,9.446579,8.834717,1.668418
200,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.425125,81.268051,60.614838,56.891907,10.047348,8.489944,1.678932
201,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,89.624191,83.578445,62.534805,56.746353,10.059738,9.549622,1.872478
202,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,71.761627,71.89447,40.377884,40.713501,10.674011,10.614838,2.156308
203,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,88.83139,82.981522,62.972031,57.691849,10.918839,8.264694,1.748694
204,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,74.543259,72.256149,41.473495,39.645187,11.901886,10.217834,2.265877
205,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,71.485519,71.219498,40.456161,40.511719,11.025024,10.191391,2.12546
206,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,72.334671,72.677124,40.375137,40.973892,11.244095,10.540985,2.194093
207,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.76799,81.725922,60.682739,57.061691,10.172043,8.545761,1.698178
208,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,86.731018,82.029343,61.37941,57.064484,10.093948,8.743515,1.719068
209,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,84.791718,81.45076,60.036728,57.103745,9.860886,8.552155,1.676947
210,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,85.928162,81.170029,60.468323,56.053986,9.937668,8.912613,1.728345
211,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,83.990738,82.448227,59.143982,57.886917,9.494629,9.047073,1.688926
212,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.644577,71.373718,41.146515,39.852554,13.126343,8.311798,2.205877
213,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,73.551071,73.903259,41.414185,42.048523,11.373962,10.620453,2.203817
214,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,87.147278,81.634628,61.732346,56.797028,10.652313,8.195343,1.717783
215,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,74.786972,72.55368,41.808655,40.104904,12.39122,9.97876,2.255606
216,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,74.768585,72.261322,41.836456,39.763947,11.807037,10.010986,2.258112
217,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,84.69429,78.626587,60.17215,54.329422,9.446686,8.94841,1.669262
218,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,71.685303,69.690552,40.182373,38.660446,11.618622,9.668961,2.156261
219,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,84.30986,79.585358,59.81636,55.288162,9.394226,9.134842,1.667356
220,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.292145,71.104141,41.157761,39.29155,11.408173,10.27742,2.20549
221,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,87.206772,81.188202,61.533386,55.978241,10.484238,8.428833,1.740696
222,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,86.250778,80.430161,61.211761,55.771484,10.087448,8.549591,1.698158
223,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,76.065063,74.000153,42.459183,41.302292,13.381058,8.772125,2.288573
224,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,76.393082,73.612183,43.052719,41.206741,13.333237,8.797562,2.267885
225,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,86.878677,84.829041,61.423904,59.735794,10.183884,8.825989,1.727424
226,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,74.847794,73.240692,41.697266,41.039536,13.299988,8.567154,2.25532
227,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,86.259155,80.111008,61.220367,55.461395,10.183594,8.518219,1.697483
228,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,72.91713,70.888718,40.725281,39.654419,13.444382,8.164581,2.187088
229,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,72.507645,70.875824,40.786987,39.582077,11.608017,9.787247,2.174132
230,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,83.466995,78.468887,59.183548,54.477463,9.542618,8.584778,1.649285
231,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,74.865906,72.591141,41.812119,40.519363,13.543167,8.259918,2.246571
232,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,86.146622,79.846375,61.030945,55.019135,9.827301,8.862595,1.707489
233,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,75.610031,73.671921,42.209702,41.109619,13.270279,9.06102,2.275339
234,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.227661,83.513626,60.247543,58.765869,9.640091,9.217987,1.698755
235,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,86.39386,81.25856,61.310684,56.40741,9.570343,9.055832,1.707143
236,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,71.804337,72.059952,40.12265,40.620697,11.029083,10.563477,2.176
237,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,87.598328,81.536301,62.096802,56.403259,10.121063,8.956985,1.729087
238,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,70.381134,70.318268,39.720337,39.893234,10.61087,10.25795,2.105145
239,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,74.993896,73.114685,42.223068,40.850815,11.912415,9.650848,2.244846
240,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,84.732712,80.608932,60.150726,56.356064,9.758621,8.445831,1.6689
241,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.219711,71.187134,41.089127,39.398575,11.318207,10.230927,2.204705
242,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,86.993942,82.511078,61.688904,57.528748,9.968384,8.811676,1.717335
243,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,72.12323,71.013687,40.448578,39.657272,11.062042,10.194061,2.174551
244,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,72.53125,72.484268,40.870773,41.121094,11.112625,10.375809,2.173467
245,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,74.215363,72.4767,41.481277,40.672668,13.17543,8.360489,2.227676
246,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,82.666687,80.33519,58.356766,56.176575,9.234726,9.025757,1.656855
247,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,85.715973,80.043304,60.806534,55.424988,9.729752,8.846512,1.694238
248,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.467178,82.678696,59.991135,57.316635,9.172089,9.419693,1.738815
249,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,77.40976,74.717865,43.494507,41.82486,13.702728,8.35585,2.306077
250,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,85.55748,80.364563,60.293518,55.314423,9.613556,9.142975,1.719577
251,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,77.164368,74.869431,43.038712,41.023666,11.477844,10.938202,2.348328
252,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,74.406998,73.229248,41.764755,41.586624,13.349197,8.166855,2.216854
253,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,85.04216,83.67038,60.24144,59.110428,9.47493,9.053833,1.686642
254,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,84.120926,84.024445,59.438446,59.629776,9.668884,8.820068,1.676399
255,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,72.108887,70.198807,40.243073,38.734192,11.398636,9.943726,2.184765
256,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,126.767151,117.121262,82.135834,72.855026,13.356247,12.778183,3.081685
257,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,125.166672,116.135239,80.90274,72.562256,13.902496,11.457779,3.04612
258,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,83.172867,78.330353,58.797043,54.432632,9.965988,8.071686,1.64885
259,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,82.869614,80.942657,58.654221,56.931442,9.120758,8.942001,1.646339
260,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,75.355896,73.50116,42.094681,41.262543,13.362793,8.23201,2.257569
261,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,73.098984,71.303467,41.043839,40.215912,12.992767,8.081924,2.176978
262,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,72.635422,72.598328,40.716766,41.124786,11.624603,9.895615,2.186277
263,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,86.165588,80.860153,60.731659,55.790573,9.848495,8.675934,1.727834
264,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,74.244797,71.608231,41.717789,39.584763,11.829636,9.957062,2.226218
265,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,86.439056,86.444931,61.230911,61.370392,9.352646,9.479279,1.7169
266,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,73.371918,71.375671,41.183197,39.567307,11.453873,10.184067,2.206934
267,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,88.873749,83.231339,62.642944,57.221786,9.7164,9.283676,1.788345
268,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,81.668015,76.627533,57.854767,53.044006,9.062119,8.642044,1.618385
269,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,73.858047,71.595093,41.665756,39.767288,11.203232,10.03688,2.207759
270,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.613358,71.645096,41.502136,40.04744,11.758408,9.687164,2.194674
271,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,85.166016,80.873413,60.1707,56.189682,9.723877,8.751648,1.69732
272,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,74.151352,72.090744,40.972534,39.900955,13.221756,8.340912,2.255945
273,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,75.461624,73.827209,41.911682,41.325714,13.638977,8.288116,2.277374
274,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,73.01001,71.160217,40.673111,39.854263,13.179993,7.926376,2.195293
275,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,84.386429,81.798431,59.416733,57.067108,9.534348,9.08374,1.698631
276,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,86.115707,81.286301,60.613327,56.203583,10.165283,8.473221,1.729722
277,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,85.802017,80.847183,60.74115,56.216644,10.09552,8.439392,1.697757
278,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,74.147659,72.119278,41.640366,39.989624,11.526901,10.172058,2.227721
279,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,84.0009,78.832443,59.207825,54.480667,9.863525,8.246704,1.679646
280,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,75.534622,73.116028,42.505844,41.048233,13.050858,8.297928,2.24501
281,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,90.891495,84.536804,64.631134,58.76712,10.615509,8.559631,1.779021
282,-1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,6 16,82.835083,78.142395,58.573929,54.113556,9.121857,8.819839,1.649192
283,-1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,2 20,86.335815,81.161621,61.305573,56.459366,9.711884,8.804031,1.699282
284,1,-1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,4 18,84.300552,82.108276,59.41803,57.27063,8.976898,9.70076,1.698875
285,-1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,18 4,73.214813,73.608337,41.084244,41.727539,10.829132,10.652283,2.206492
286,1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,20 2,73.161789,71.671402,40.897522,39.773712,11.174835,10.324081,2.21194
287,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,73.623657,71.856445,41.35997,40.141693,11.827408,9.716904,2.204738
288,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,73.669327,71.257828,41.140701,39.736435,13.153458,8.284546,2.207376
289,1,1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,16 6,72.745605,71.108688,40.744797,40.051498,12.782104,8.11113,2.174288
290,1,1,1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,0 127,84.933823,79.232056,60.240341,55.070984,10.11673,7.950775,1.669362
291,-1,-1,-1,2300000,bfs-rMatGraph_-j_-a_.5_-b_.1_-m_50000000_10000000,1500000,24,127 0,75.547241,73.966721,41.815765,41.168777,13.344574,8.903046,2.294805
