,B,C,E,high,input,low,nthreads,st,pkg0,pkg1,pp00,pp01,dram0,dram1,time
1,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,50.743118,49.601364,28.630417,27.873199,8.674591,6.913239,1.509013
2,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,59.385864,56.138733,42.197708,39.162735,7.184158,6.486969,1.163156
3,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.191162,58.208939,42.479309,40.607742,7.035385,6.900238,1.203793
4,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,59.455444,58.179733,42.291367,41.223297,7.196564,6.551971,1.161693
5,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,51.034393,49.830353,28.687225,27.794235,8.431488,7.196274,1.527777
6,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,50.364456,49.357224,28.360733,27.522568,7.967163,7.560867,1.509128
7,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,58.242538,54.775818,41.296112,38.206238,7.406815,5.918655,1.141742
8,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,50.715317,51.024338,28.37619,28.942459,8.358856,7.517685,1.528245
9,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,61.241669,57.295013,43.305511,39.688904,7.582169,6.339264,1.212513
10,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,50.993561,50.242432,28.663437,28.165497,8.231339,7.461899,1.528573
11,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,52.394699,51.220047,29.074097,28.376709,9.110184,6.890457,1.590166
12,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,58.696136,55.138977,41.626266,38.362762,7.251221,6.149582,1.153312
13,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,50.957245,49.880905,28.759644,28.002701,8.525665,7.149185,1.517306
14,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,61.799637,58.257324,43.994904,40.788696,7.725388,6.307007,1.202358
15,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,59.223648,54.96254,42.133408,37.909561,6.593719,6.960922,1.163783
16,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,51.06015,50.039978,28.675125,28.021011,8.793808,7.046158,1.527794
17,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,62.724747,58.888351,44.189682,40.698944,7.862442,6.358246,1.253291
18,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,51.795822,50.814194,29.000336,28.316559,8.641418,7.402206,1.559658
19,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,52.502243,51.622559,29.296448,29.027954,9.595917,6.417618,1.578163
20,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,59.301849,56.403366,41.71199,39.303528,7.827896,5.59549,1.182303
21,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,59.784027,56.181519,42.255173,38.736099,6.856979,6.798019,1.193005
22,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,50.766434,49.905243,28.495163,28.027618,8.773651,6.980133,1.519096
23,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,50.535858,49.095444,28.260544,27.299622,8.763504,6.684219,1.517642
24,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,59.784943,55.811279,42.434326,38.735916,7.218964,6.274429,1.173697
25,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,50.277618,49.159088,28.183365,27.449112,8.600174,6.879166,1.507327
26,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,52.768387,52.498688,29.28476,29.242004,8.511093,7.873993,1.61021
27,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,59.494919,57.853821,41.977585,40.398422,6.772308,6.960968,1.192226
28,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,51.901108,50.840149,29.229599,28.567795,8.879196,7.130112,1.547429
29,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.060928,55.867859,42.383301,38.563766,7.568451,5.99118,1.193848
30,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,56.952011,55.330856,40.435776,38.893417,6.573395,6.668732,1.121667
31,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,49.062744,49.190063,27.516159,27.747742,7.706757,7.87114,1.478647
32,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,57.291931,55.633377,40.220016,38.864929,7.230026,6.087646,1.153204
33,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,81.124802,76.711975,40.79631,37.183594,12.413269,9.441528,2.786455
34,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,50.305389,49.393173,28.221436,27.640854,8.501907,7.063721,1.509266
35,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,58.980774,56.88205,41.467041,39.731323,7.669708,6.04303,1.182199
36,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.213821,56.326385,42.644669,38.944901,7.204895,6.487717,1.192304
37,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,51.467758,50.326279,28.950073,28.18515,8.787613,7.082169,1.537519
38,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,51.716019,50.651459,28.998016,28.389755,8.926743,6.982559,1.549306
39,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,59.476044,55.311783,42.299988,38.349579,7.091904,6.308411,1.163614
40,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,93.541077,83.66153,59.976471,50.512543,9.702652,9.899689,2.32288
41,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,59.211716,55.498413,42.093216,38.532532,6.972885,6.700317,1.161712
42,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,51.523087,50.35939,28.944534,28.269073,9.002045,6.969467,1.537323
43,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.527664,56.585663,43.028152,39.356583,7.315231,6.381302,1.183835
44,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,51.84816,51.903763,28.836853,29.399933,9.11586,6.994919,1.567254
45,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,51.549347,50.690231,29.102859,28.481216,8.303772,7.571793,1.537539
46,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,58.525467,55.378769,41.650101,38.760162,7.141525,6.13121,1.141807
47,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,51.720825,50.713867,28.76767,28.124863,8.874054,7.212799,1.568488
48,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,56.504898,54.977951,40.087158,38.738602,6.960434,6.362335,1.111464
49,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,50.234436,50.972305,28.121506,28.94162,7.897202,8.024261,1.518778
50,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.216476,56.9216,42.869522,39.860703,7.386032,6.348557,1.172561
51,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,61.108566,56.794449,43.355438,39.319794,7.333572,6.34462,1.202151
52,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,60.8806,57.17778,42.989639,39.503723,7.377518,6.789093,1.212373
53,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,50.470779,49.404419,28.497345,27.858429,8.732513,6.779327,1.49701
54,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,51.065231,50.06218,28.602539,27.86348,8.545883,7.473694,1.537468
55,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,50.102722,49.166534,28.0168,27.457748,8.675552,6.829514,1.507859
56,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,57.040039,55.258347,40.470108,38.829666,6.836838,6.363998,1.123026
57,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,60.791504,57.281982,43.028183,39.779144,7.389023,6.432861,1.202533
58,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,51.671539,50.598999,28.646805,28.067886,9.034698,6.866989,1.568264
59,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,50.556885,49.12944,28.543518,27.628143,9.056931,6.554184,1.497259
60,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,49.399139,49.110886,27.888321,27.900055,8.321945,7.2034,1.468896
61,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,94.494141,84.512314,62.868759,53.250992,10.014938,8.968323,2.17919
62,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,104.842239,101.277374,65.961441,63.183624,12.52417,9.353439,2.674326
63,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,50.529068,49.597595,28.29776,27.655869,8.461273,7.382843,1.51961
64,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,58.749207,56.804688,41.722321,39.727051,6.327576,7.336899,1.162133
65,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,53.240936,51.708374,30.072891,28.956741,9.141281,7.224014,1.579649
66,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,61.97789,57.474304,43.807297,39.445206,7.171341,7.008362,1.234104
67,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,51.187241,51.147812,28.853714,29.006134,8.284866,7.731964,1.52916
68,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,60.9039,57.211243,43.031631,39.513092,7.174072,6.669876,1.213017
69,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,52.216553,50.909149,29.402603,28.414246,8.691101,7.365356,1.559498
70,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,52.137283,51.076019,29.111435,28.534424,9.125229,6.980133,1.568035
71,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,60.395309,59.042816,42.768646,41.685776,7.502914,6.469269,1.191848
72,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.161407,56.291199,42.864868,39.158951,7.097488,6.690262,1.172701
73,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,50.829788,49.778992,28.690094,27.890091,8.351105,7.450745,1.514282
74,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,51.884277,50.665543,28.809891,28.193588,9.558487,6.505554,1.568118
75,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,62.485092,57.725342,44.013947,39.459579,7.517502,6.722366,1.254016
76,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,53.468216,51.919159,30.004272,29.271698,10.134384,5.832687,1.588363
77,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,59.264526,57.934174,42.073822,40.685333,6.427139,7.292435,1.173154
78,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,50.249649,49.25174,28.138535,27.555984,8.669083,6.867325,1.507791
79,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,60.166992,57.031387,42.650208,39.875275,7.580673,6.016098,1.182562
80,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,58.355453,54.997879,41.516174,38.295166,6.669556,6.545074,1.142813
81,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.208313,57.946106,42.653,40.78006,7.693726,5.962036,1.182167
82,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,50.602936,50.587234,28.276886,28.508621,8.27533,7.60524,1.527458
83,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,58.526855,57.116013,41.310989,40.220764,7.435898,6.211197,1.162804
84,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,50.332916,49.39183,28.285828,27.648941,8.285477,7.240906,1.507196
85,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,50.155792,50.567322,28.311447,28.884323,8.022018,7.69574,1.496421
86,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,61.390045,57.592163,43.644363,40.060379,7.348816,6.565369,1.203048
87,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,52.517105,51.370346,29.691071,28.901306,8.66246,7.265411,1.559717
88,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,59.031906,58.088409,41.662384,40.763504,6.596481,7.036789,1.181855
89,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,57.081879,55.093857,40.512085,38.407455,5.974823,7.28244,1.13261
90,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,83.958984,79.4207,41.40094,37.367142,12.30719,10.717316,2.950814
91,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,50.619186,50.839661,28.57959,28.992035,8.202484,7.688629,1.508951
92,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,49.544708,49.422348,27.915527,28.068527,8.12677,7.242523,1.478541
93,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,57.627304,53.689224,41.109299,37.207092,6.418137,6.839935,1.123443
94,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,61.854355,57.543335,43.665436,39.549271,7.220673,6.754974,1.234328
95,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,60.282471,56.806717,42.732117,39.590225,7.673355,6.237122,1.183026
96,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,50.888763,49.800842,28.313232,27.650848,8.736374,6.964539,1.538912
97,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,74.230606,70.49263,38.005264,34.872208,11.393021,9.494354,2.498679
98,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,58.689926,55.851852,41.657455,39.058731,7.125702,6.377289,1.151604
99,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,50.576828,50.748505,28.517822,28.909286,8.234634,7.6418,1.508952
100,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,57.005173,55.704147,40.364929,39.097031,6.468399,6.862198,1.131607
101,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,50.89769,50.058487,28.490692,27.977524,8.639481,7.172791,1.529576
102,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,59.572083,56.38446,42.086945,39.145386,7.204819,6.379898,1.18267
103,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,60.489792,56.671371,42.711929,39.152985,7.265244,6.381287,1.203052
104,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,50.6483,50.380829,28.280258,28.269135,8.269318,7.510101,1.52951
105,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,51.50383,50.213974,28.82811,27.858749,8.607529,7.187714,1.549503
106,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,51.124954,50.287003,28.859756,28.373459,8.793121,7.043839,1.518689
107,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,60.657959,58.614304,42.91185,41.055801,7.233566,6.824905,1.202323
108,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,60.189392,56.688492,42.342697,39.15361,7.376434,6.313431,1.206725
109,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,51.368439,49.747162,28.9431,27.698929,8.84079,7.037048,1.529194
110,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.526352,56.438507,43.016479,38.914261,6.426315,7.221558,1.193941
111,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,60.398163,59.064636,42.851456,41.562592,6.89679,7.189468,1.193125
112,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,51.616135,50.354736,29.220383,28.31279,8.607452,7.034698,1.528733
113,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,51.339462,50.095016,28.734756,27.995987,9.016144,6.594055,1.538502
114,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,60.319656,56.338348,42.827087,39.12764,7.329178,6.243454,1.182668
115,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,51.271973,50.223404,28.820236,27.9776,8.286804,7.563019,1.537672
116,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,51.644379,51.870956,29.022751,29.435349,8.324326,7.850021,1.549441
117,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,51.523834,50.223053,28.897125,27.912048,8.48851,7.11618,1.547578
118,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,60.703003,56.816498,42.914047,39.313782,7.39621,6.34201,1.204075
119,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,58.60022,54.834381,41.687012,38.213318,7.244019,5.998871,1.142446
120,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,57.472733,54.297318,40.727844,37.79129,6.938751,6.132874,1.131769
121,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,51.588638,50.275848,29.066635,28.05191,8.647354,7.277069,1.539629
122,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,58.465637,57.371933,41.46936,40.542816,6.924835,6.580261,1.151836
123,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,52.121216,51.112549,29.080048,28.538895,9.08432,6.871109,1.56988
124,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.448868,56.746735,42.851715,39.328583,7.039093,6.662079,1.193708
125,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,51.613434,50.323288,29.094696,28.095367,8.364471,7.189041,1.539441
126,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,59.672714,55.737244,42.387634,38.608749,6.977829,6.606277,1.173194
127,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,58.795349,55.581345,41.307648,38.376495,7.236862,6.205444,1.182648
128,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,52.165848,51.012756,29.293961,28.316788,8.359863,7.738419,1.568858
129,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,59.029221,57.729218,41.720673,40.634491,7.302933,6.413986,1.171563
130,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,51.657135,50.484406,28.908051,28.193985,8.96933,6.994614,1.549396
131,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,52.252701,50.8508,29.121567,28.119247,8.892303,7.10675,1.580028
132,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,54.754211,53.584259,30.329132,29.564713,9.348022,7.426437,1.669007
133,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,85.397873,77.701782,53.384888,46.167526,10.323685,8.601364,2.202375
134,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,60.617706,56.459702,42.822754,38.952637,7.425079,6.312927,1.20408
135,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,58.839523,55.641998,41.774734,38.884277,7.210632,6.108643,1.152109
136,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,50.923096,49.977783,28.361923,27.806717,8.770294,6.992722,1.539225
137,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,50.154388,50.451004,28.350479,28.960678,8.408401,7.370087,1.488465
138,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,57.594635,53.830673,40.944626,37.247665,6.543671,6.620728,1.131828
139,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,50.226898,50.981766,28.321518,29.297714,8.291931,7.452896,1.498427
140,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,61.537949,57.798157,43.371399,40.087997,7.97316,5.999359,1.222839
141,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,59.181198,55.781876,42.00975,38.828842,7.140015,6.346191,1.16231
142,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,49.935089,48.960602,27.942169,27.410889,8.81517,6.722137,1.497131
143,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,57.407578,54.218735,40.669281,37.6689,6.937729,6.383118,1.133049
144,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,51.841599,50.824387,28.821213,28.260086,8.978317,6.938278,1.569091
145,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,52.330887,51.310654,29.492416,28.853821,8.965103,7.087524,1.558884
146,1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,4 18,61.877396,57.738159,43.666275,39.799774,7.623703,6.501617,1.232826
147,-1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,127 0,51.64801,50.463821,28.752182,28.060883,9.227478,6.854004,1.558075
148,-1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,2 20,60.582443,57.273758,43.132751,39.990326,7.259109,6.607788,1.183268
149,-1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,18 4,52.248642,50.901871,29.248734,28.275848,8.826477,7.105209,1.570115
150,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,60.657547,56.354752,43.064026,38.898361,6.965088,6.72998,1.19363
151,1,-1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,20 2,50.953629,50.00209,28.568085,27.963394,8.769745,7.037491,1.527593
152,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,57.681229,54.388702,40.965302,37.80249,6.895294,6.428757,1.133391
153,1,1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,0 127,60.099274,56.729004,42.539124,39.581863,7.77417,5.852722,1.182248
154,-1,-1,1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,6 16,61.967285,58.135864,43.876236,40.339478,7.58107,6.365509,1.223329
155,1,1,-1,2300000,bfs-randLocalGraph_-j_-d_3_-m_50000000_10000000,1500000,24,16 6,51.548828,50.21492,29.118256,28.231796,9.025223,6.846878,1.527236
